timestamp,TELEM/TWSB/PITCH,TELEM/TWSB/ROLL,TELEM/TWSB/ACCEL_X,TELEM/TWSB/ACCEL_Y,TELEM/TWSB/ACCEL_Z,TELEM/TWSB/GYRO_X,TELEM/TWSB/GYRO_Y,TELEM/TWSB/GYRO_Z,TELEM/TWSB/LEFT_SHAFT_RPS,TELEM/TWSB/LEFT_WHEEL_TRGT,TELEM/TWSB/LEFT_VOLTAGE,TELEM/TWSB/RIGHT_SHAFT_RPS,TELEM/TWSB/RIGHT_WHEEL_TRGT,TELEM/TWSB/RIGHT_VOLTAGE,TELEM/TWSB/LINEAR_VEL,TELEM/TWSB/LIN_VEL_TRGT,TELEM/TWSB/BALANCE_ANGLE,TELEM/TWSB/ANGULAR_VEL,TELEM/TWSB/ANG_VEL_TRGT,TELEM/TWSB/STEER_DIFF,TELEM/TWSB/XPOS,TELEM/TWSB/LQR_U
1742781313091301094,-1.464,-1.513,-0.060,0.095,1.026,44.848,-79.496,20.358,1.042,1.373,2.473,1.066,1.340,2.226,0.265,0.272,-0.671,-0.008,-0.056,-0.085,16.610,0.000
1742781313100859383,-1.104,-1.567,-0.063,-0.097,1.036,43.924,-50.455,9.610,1.066,1.072,1.229,1.536,1.242,0.409,0.327,0.272,-0.449,-0.142,-0.056,0.008,16.611,0.000
1742781313111154048,-0.888,-1.949,0.033,-0.073,0.957,42.405,-39.648,22.526,1.066,1.243,2.179,1.043,1.226,2.100,0.265,0.272,-0.667,0.007,-0.056,-0.098,16.611,0.000
1742781313120945580,-0.795,-2.025,0.023,-0.036,0.964,44.497,-41.129,24.450,1.042,1.103,1.262,1.043,1.300,1.636,0.262,0.272,-0.677,-0.000,-0.056,-0.095,16.612,0.000
1742781313131263670,-0.655,-1.918,0.014,-0.003,0.981,46.313,-41.328,19.381,0.572,1.058,2.641,1.043,1.248,1.869,0.203,0.271,-0.885,-0.143,-0.069,0.008,16.612,0.000
1742781313140844645,-0.621,-1.881,0.030,-0.068,0.963,51.015,-42.808,9.901,1.536,1.133,0.084,1.066,1.118,1.083,0.327,0.271,-0.448,0.142,-0.069,-0.208,16.613,0.000
1742781313151171087,-0.602,-1.912,0.065,-0.006,0.939,51.153,-42.885,12.587,1.042,1.029,2.059,1.066,1.445,2.910,0.265,0.271,-0.666,-0.007,-0.069,-0.105,16.613,0.000
1742781313160848618,-0.717,-1.792,0.057,-0.045,0.957,54.756,-48.152,8.832,1.043,1.149,1.258,1.043,1.358,1.688,0.262,0.271,-0.675,-0.000,-0.069,-0.112,16.614,0.000
1742781313171228598,-0.674,-1.846,0.003,-0.078,0.981,54.939,-50.167,8.267,1.043,1.060,1.594,1.042,1.283,2.078,0.262,0.272,-0.676,0.000,-0.079,-0.114,16.614,0.000
1742781313182003618,-0.609,-1.700,0.020,-0.012,0.948,51.474,-43.862,11.412,1.043,1.054,1.435,1.066,1.283,1.877,0.265,0.272,-0.667,-0.007,-0.079,-0.118,16.615,0.000
1742781313191277850,-0.522,-1.565,0.026,-0.003,0.929,47.046,-41.557,15.427,1.536,1.014,0.199,1.538,1.250,0.718,0.386,0.273,-0.242,-0.000,-0.088,-0.125,16.616,0.000
1742781313200837880,-0.465,-1.390,0.034,0.044,0.913,36.878,-40.778,25.809,1.513,1.120,1.163,1.538,1.370,1.666,0.383,0.273,-0.253,-0.007,-0.088,-0.129,16.616,0.000
1742781313211123711,-0.406,-1.138,0.030,0.085,1.023,27.107,-41.129,37.076,1.042,1.102,1.566,1.066,1.360,2.091,0.265,0.273,-0.668,-0.008,-0.088,-0.131,16.617,0.000
1742781313220919150,-0.085,-1.336,0.019,-0.091,0.962,30.054,-31.161,54.984,1.042,0.802,0.340,1.043,1.065,0.936,0.262,0.273,-0.678,-0.000,-0.088,-0.139,16.617,0.000
1742781313231288556,-0.007,-1.881,0.050,-0.150,0.903,33.810,-30.747,58.649,1.017,0.839,0.958,1.043,1.117,1.529,0.259,0.274,-0.689,-0.008,-0.097,-0.136,16.618,0.000
1742781313240877012,0.029,-2.570,0.040,-0.195,0.901,42.771,-33.419,59.610,1.040,0.803,0.866,1.537,1.075,0.293,0.324,0.274,-0.467,-0.150,-0.097,-0.041,16.619,0.000
1742781313251111991,0.107,-3.068,0.025,-0.141,0.928,46.222,-35.526,58.450,1.042,0.889,1.483,1.043,0.972,1.646,0.262,0.274,-0.683,-0.000,-0.097,-0.149,16.619,0.000
1742781313260915541,0.227,-3.090,0.014,-0.022,0.984,51.901,-36.290,51.626,0.570,0.647,1.294,1.513,0.945,-0.289,0.262,0.274,-0.684,-0.286,-0.097,0.056,16.620,0.000
1742781313271204965,0.337,-2.734,0.024,0.086,1.004,47.718,-37.083,48.511,1.017,0.782,0.866,1.042,0.670,0.497,0.259,0.275,-0.695,-0.007,-0.099,-0.141,16.620,0.000
1742781313281965503,0.370,-2.223,0.031,0.049,0.922,48.573,-39.740,46.175,0.547,0.551,1.360,1.042,0.834,0.811,0.200,0.275,-0.906,-0.150,-0.099,-0.041,16.621,0.000
1742781313291195809,0.352,-1.914,0.032,0.028,0.923,44.069,-41.816,44.954,0.547,0.553,1.047,0.547,0.636,1.209,0.137,0.275,-1.124,-0.000,-0.096,-0.149,16.621,0.000
1742781313300885432,-0.078,-2.067,0.179,0.010,0.815,41.978,-59.784,51.549,1.042,0.557,-0.452,1.042,0.856,0.233,0.262,0.275,-0.691,-0.000,-0.096,-0.149,16.621,0.000
1742781313311169523,-1.008,-1.883,0.079,-0.048,0.894,44.680,-87.511,40.206,0.547,1.054,3.096,0.572,1.353,3.723,0.141,0.275,-1.116,-0.008,-0.096,-0.147,16.622,0.000
1742781313320969165,-1.582,-2.004,0.045,-0.070,0.948,46.527,-100.702,32.084,0.547,0.995,1.490,1.066,1.288,0.916,0.203,0.275,-0.899,-0.157,-0.096,-0.040,16.622,0.000
1742781313331338405,-2.188,-2.036,0.057,-0.037,0.918,47.581,-106.442,30.832,1.042,1.368,2.169,1.066,1.448,2.267,0.265,0.276,-0.681,-0.007,-0.092,-0.148,16.623,0.000
1742781313340975046,-2.328,-1.692,-0.178,-0.044,1.178,44.940,-99.237,19.581,1.042,1.273,2.347,1.042,1.568,3.016,0.262,0.276,-0.694,-0.000,-0.092,-0.153,16.623,0.000
1742781313351120025,-1.853,-1.702,-0.092,0.023,1.044,45.184,-64.809,27.855,0.547,1.002,2.572,1.560,1.308,0.835,0.265,0.276,-0.684,-0.307,-0.092,0.068,16.624,0.000
1742781313360880926,-1.517,-1.579,0.007,-0.034,1.000,46.558,-41.526,28.862,1.536,1.256,0.673,1.065,1.119,1.437,0.327,0.276,-0.466,0.143,-0.092,-0.254,16.624,0.000
1742781313371312166,-1.260,-1.763,0.014,-0.092,0.997,44.634,-35.267,28.313,1.536,0.986,0.451,1.537,1.493,1.637,0.386,0.275,-0.258,-0.000,-0.086,-0.156,16.625,0.000
1742781313382113630,-0.999,-1.921,-0.031,-0.070,0.996,44.283,-30.030,32.175,1.042,1.124,1.957,1.068,1.437,2.624,0.265,0.275,-0.680,-0.008,-0.086,-0.149,16.626,0.000
1742781313391319306,-0.505,-2.062,0.004,-0.066,1.014,44.588,-19.893,36.068,1.066,0.824,0.192,1.538,1.123,-0.239,0.327,0.276,-0.462,-0.143,-0.083,-0.053,16.626,0.000
1742781313400870928,-0.186,-2.066,0.040,-0.009,0.934,44.466,-16.076,43.595,0.547,0.955,2.716,1.042,1.061,1.765,0.200,0.276,-0.913,-0.150,-0.083,-0.043,16.627,0.000
1742781313411094315,0.030,-1.967,0.041,-0.009,0.919,43.550,-18.213,44.755,1.043,0.786,0.058,1.536,0.873,-0.936,0.324,0.276,-0.476,-0.150,-0.083,-0.042,16.627,0.000
1742781313420866161,0.223,-1.996,0.031,-0.007,0.960,35.932,-23.938,47.855,1.042,0.820,1.634,1.065,0.904,1.758,0.265,0.276,-0.684,-0.007,-0.083,-0.144,16.628,0.000
1742781313431218900,0.385,-1.990,0.034,-0.030,0.984,37.382,-26.244,52.786,1.018,0.592,0.034,1.042,0.879,0.652,0.259,0.276,-0.705,-0.007,-0.081,-0.146,16.628,0.000
1742781313440781578,0.480,-2.091,0.038,-0.048,0.930,37.245,-29.297,56.404,1.040,0.528,0.090,0.572,0.820,1.910,0.203,0.276,-0.903,0.142,-0.081,-0.256,16.629,0.000
1742781313451080558,0.486,-2.284,0.065,-0.067,0.935,43.893,-36.320,56.980,0.547,0.318,0.467,1.042,0.829,0.508,0.200,0.276,-0.913,-0.150,-0.081,-0.049,16.629,0.000
1742781313460836515,0.115,-2.434,0.179,-0.099,0.772,46.237,-50.320,48.007,1.016,0.679,0.194,1.042,0.778,0.361,0.259,0.276,-0.707,-0.008,-0.081,-0.151,16.630,0.000
1742781313471280736,-0.678,-2.683,0.080,-0.069,0.897,47.428,-74.289,48.129,1.040,0.919,1.330,1.042,1.221,2.050,0.262,0.278,-0.696,-0.000,-0.077,-0.159,16.630,0.000
1742781313481851921,-1.134,-2.552,0.038,0.016,0.972,46.771,-87.755,53.778,0.547,0.942,2.157,1.066,1.259,1.665,0.203,0.278,-0.907,-0.157,-0.077,-0.044,16.631,0.000
1742781313491213580,-1.602,-2.225,0.031,0.043,0.946,45.451,-96.772,54.919,1.042,1.161,1.008,1.537,1.248,0.021,0.324,0.276,-0.482,-0.150,-0.071,-0.047,16.631,0.000
1742781313500856332,-1.878,-1.826,-0.061,0.081,1.055,42.939,-93.648,46.878,1.016,1.323,2.725,1.043,1.416,2.859,0.259,0.276,-0.707,-0.008,-0.071,-0.144,16.632,0.000
1742781313511218220,-1.586,-1.700,-0.194,-0.121,1.156,43.626,-76.854,30.755,0.547,0.929,2.275,1.018,1.216,1.810,0.197,0.276,-0.925,-0.143,-0.071,-0.047,16.632,0.000
1742781313520997825,-1.048,-1.983,-0.048,-0.095,1.011,43.520,-42.641,37.381,1.040,0.837,0.469,1.536,0.932,-0.520,0.324,0.276,-0.479,-0.150,-0.071,-0.040,16.633,0.000
1742781313531292045,-0.771,-2.060,0.043,-0.044,0.960,44.356,-24.390,43.480,1.042,0.987,1.869,1.042,1.067,2.033,0.262,0.277,-0.697,-0.000,-0.062,-0.147,16.633,0.000
1742781313540915816,-0.603,-2.118,0.046,-0.032,0.922,44.039,-27.709,43.061,1.042,0.808,0.414,1.043,1.102,1.095,0.262,0.277,-0.698,-0.000,-0.062,-0.142,16.634,0.000
1742781313551165759,-0.481,-2.085,0.041,-0.022,0.956,44.283,-30.625,42.618,1.042,0.789,0.734,1.065,1.073,1.342,0.265,0.277,-0.688,-0.007,-0.062,-0.139,16.634,0.000
1742781313560884697,-0.398,-2.036,0.042,-0.024,0.938,44.344,-34.793,42.496,1.017,0.778,0.739,1.042,1.056,1.333,0.259,0.277,-0.709,-0.008,-0.062,-0.140,16.635,0.000
1742781313571288937,-0.353,-1.969,0.036,-0.026,0.943,44.271,-40.935,42.709,1.042,0.749,0.583,1.536,1.030,0.053,0.324,0.278,-0.481,-0.150,-0.054,-0.038,16.636,0.000
1742781313581703213,-0.338,-1.996,0.035,-0.039,0.927,43.520,-44.228,42.175,1.040,0.907,1.360,1.536,0.983,0.329,0.324,0.278,-0.486,-0.150,-0.054,-0.030,16.636,0.000
1742781313591260243,-0.340,-2.049,0.027,-0.051,0.938,44.497,-46.228,42.374,1.042,0.913,0.981,1.042,0.972,1.103,0.262,0.279,-0.703,-0.000,-0.047,-0.137,16.637,0.000
1742781313600861755,-0.334,-2.118,0.024,-0.049,0.963,43.749,-47.831,42.755,0.547,0.731,1.383,0.572,1.004,1.958,0.141,0.279,-1.130,-0.007,-0.047,-0.127,16.637,0.000
1742781313611105215,-0.315,-2.083,0.022,-0.024,0.962,42.998,-49.433,44.763,0.546,0.586,0.710,0.572,0.841,1.240,0.140,0.279,-1.132,-0.008,-0.047,-0.128,16.637,0.000
1742781313620900488,-0.353,-2.069,0.037,-0.018,0.942,40.756,-51.144,46.221,0.546,0.576,1.339,1.017,0.833,0.807,0.196,0.279,-0.936,-0.143,-0.047,-0.031,16.638,0.000
1742781313631266727,-0.455,-2.062,0.038,-0.036,0.929,41.062,-54.015,48.878,0.546,0.742,2.034,0.547,0.803,2.159,0.137,0.278,-1.144,-0.000,-0.039,-0.132,16.638,0.000
1742781313640900017,-0.574,-2.133,0.035,-0.048,0.945,41.138,-56.747,51.198,1.017,0.592,-0.126,1.042,0.856,0.426,0.259,0.278,-0.717,-0.008,-0.039,-0.123,16.638,0.000
1742781313651140477,-0.734,-2.257,0.044,-0.066,0.939,44.734,-63.291,52.027,1.040,0.752,1.207,1.042,0.997,1.779,0.262,0.278,-0.707,-0.000,-0.039,-0.129,16.639,0.000
1742781313660856323,-0.941,-2.379,0.027,-0.059,0.930,46.069,-66.763,50.816,0.546,0.823,1.870,1.065,1.081,1.224,0.202,0.278,-0.915,-0.157,-0.039,-0.015,16.639,0.000
1742781313671281803,-1.004,-2.305,-0.019,0.022,1.003,45.611,-67.083,47.580,0.522,0.846,1.776,1.066,0.877,0.512,0.200,0.278,-0.925,-0.165,-0.032,-0.006,16.640,0.000
1742781313681738432,-1.000,-2.098,0.011,-0.002,0.968,45.428,-62.580,39.259,1.016,0.854,0.775,1.042,0.867,0.707,0.259,0.278,-0.717,-0.008,-0.032,-0.112,16.640,0.000
1742781313691214980,-1.041,-1.998,0.015,-0.002,0.971,43.633,-58.925,39.934,1.040,0.834,1.064,1.040,1.057,1.566,0.261,0.276,-0.707,-0.000,-0.023,-0.118,16.641,0.000
1742781313700904177,-0.992,-1.848,-0.017,-0.021,1.001,43.138,-56.900,36.206,0.546,0.800,1.927,1.042,1.036,1.266,0.199,0.276,-0.918,-0.150,-0.023,-0.003,16.641,0.000
1742781313711137638,-0.857,-1.956,0.008,-0.099,0.972,43.031,-50.686,34.496,0.547,0.806,1.542,0.570,0.811,1.459,0.140,0.276,-1.125,-0.007,-0.023,-0.103,16.642,0.000
1742781313720878854,-0.821,-2.158,0.037,-0.065,0.937,43.474,-47.373,41.137,0.547,0.672,1.148,0.547,0.878,1.606,0.137,0.276,-1.136,-0.000,-0.023,-0.109,16.642,0.000
1742781313731247631,-0.836,-2.207,0.040,-0.039,0.941,43.916,-51.587,41.397,0.522,0.657,1.554,1.017,0.874,0.853,0.193,0.276,-0.941,-0.150,-0.013,-0.000,16.642,0.000
1742781313740825716,-0.929,-2.194,0.049,-0.020,0.939,43.107,-55.190,42.908,1.017,0.863,1.141,0.547,0.863,2.231,0.197,0.276,-0.931,0.142,-0.013,-0.203,16.643,0.000
1742781313751028195,-0.988,-2.051,0.007,0.020,0.976,42.497,-59.511,45.733,0.546,0.652,1.603,1.042,1.058,1.345,0.199,0.276,-0.921,-0.150,-0.013,0.006,16.643,0.000
1742781313760879320,-0.925,-1.797,-0.008,0.035,0.978,42.115,-59.358,42.832,1.016,0.818,0.846,1.042,0.806,0.705,0.259,0.276,-0.714,-0.008,-0.013,-0.094,16.644,0.000
1742781313771290856,-0.983,-1.874,0.016,-0.053,0.963,43.245,-57.953,34.282,1.017,0.848,1.101,1.042,1.035,1.437,0.259,0.275,-0.714,-0.008,-0.004,-0.094,16.644,0.000
1742781313781753633,-0.878,-1.999,-0.040,-0.083,1.022,44.649,-55.267,32.358,0.546,0.764,1.904,1.042,0.952,1.110,0.199,0.275,-0.916,-0.150,-0.004,0.017,16.644,0.000
1742781313791142587,-0.707,-2.127,0.023,-0.055,0.969,45.382,-46.060,34.099,0.547,0.777,1.392,1.042,0.744,0.066,0.200,0.273,-0.916,-0.150,0.006,0.021,16.645,0.000
1742781313800783414,-0.666,-2.058,0.036,-0.011,0.949,46.329,-43.938,35.213,0.522,0.791,1.891,0.546,0.749,1.669,0.134,0.273,-1.141,-0.007,0.006,-0.072,16.645,0.000
1742781313810977800,-0.713,-1.898,0.023,0.028,0.948,45.398,-51.556,30.542,0.522,0.663,1.189,1.040,0.808,0.225,0.196,0.273,-0.923,-0.157,0.006,0.038,16.645,0.000
1742781313820766369,-0.717,-1.651,0.044,-0.005,0.938,44.863,-52.961,25.671,0.546,0.800,2.178,1.040,0.724,0.738,0.199,0.273,-0.914,-0.150,0.006,0.037,16.646,0.000
1742781313831178405,-0.843,-1.588,0.047,-0.019,0.926,43.352,-56.564,24.267,1.042,0.867,0.765,1.042,0.793,0.510,0.262,0.271,-0.695,-0.000,0.013,-0.067,16.646,0.000
1742781313840753527,-0.864,-1.451,0.000,0.017,0.973,43.138,-60.625,24.755,1.017,0.775,1.135,1.040,0.910,1.324,0.259,0.271,-0.701,-0.007,0.013,-0.057,16.647,0.000
1742781313850978654,-0.879,-1.398,0.018,-0.020,0.963,43.871,-58.106,11.092,0.522,0.811,1.898,1.042,0.924,0.836,0.197,0.271,-0.919,-0.157,0.013,0.054,16.647,0.000
1742781313860700667,-0.881,-1.431,0.009,-0.060,0.959,45.275,-57.954,6.358,1.017,0.861,0.523,0.546,0.753,1.308,0.196,0.271,-0.920,0.143,0.013,-0.160,16.648,0.000
1742781313871131925,-0.831,-1.540,0.005,-0.051,0.991,46.039,-55.267,7.885,1.017,0.610,0.320,1.016,0.931,1.012,0.255,0.272,-0.713,0.000,0.019,-0.060,16.648,0.000
1742781313881639887,-0.855,-1.486,0.039,-0.003,0.927,44.985,-53.175,9.900,1.040,0.812,0.930,1.040,0.933,1.143,0.261,0.272,-0.694,-0.000,0.019,-0.055,16.649,0.000
1742781313891158047,-0.917,-1.444,-0.008,-0.045,1.003,44.573,-57.450,10.145,1.042,0.855,0.806,0.547,0.966,2.189,0.200,0.272,-0.911,0.150,0.023,-0.164,16.649,0.000
1742781313900757947,-0.763,-1.532,-0.001,-0.043,0.979,44.436,-51.236,16.633,0.547,0.573,0.997,1.040,0.902,0.533,0.199,0.272,-0.912,-0.150,0.023,0.053,16.650,0.000
1742781313911052001,-0.690,-1.576,0.036,-0.034,0.945,44.329,-46.259,18.893,0.546,0.800,1.797,0.547,0.694,1.468,0.137,0.272,-1.130,-0.000,0.023,-0.051,16.650,0.000
1742781313920805347,-0.754,-1.633,0.057,-0.045,0.945,44.787,-47.893,18.160,1.040,0.683,-0.069,1.017,0.784,0.156,0.259,0.272,-0.706,0.007,0.023,-0.055,16.650,0.000
1742781313931164827,-0.899,-1.657,0.048,-0.021,0.931,46.023,-58.533,16.801,0.546,0.839,2.586,1.017,0.950,1.646,0.196,0.269,-0.924,-0.143,0.024,0.055,16.651,0.000
1742781313940791487,-0.981,-1.595,-0.005,-0.027,1.021,47.275,-62.534,14.129,0.547,0.894,1.747,1.017,0.785,0.282,0.197,0.269,-0.915,-0.142,0.024,0.061,16.651,0.000
1742781313951031225,-0.887,-1.588,-0.008,-0.044,1.007,48.008,-56.351,12.969,0.546,0.820,1.997,1.016,0.699,0.498,0.196,0.269,-0.916,-0.142,0.024,0.066,16.652,0.000
1742781313960741386,-1.029,-1.475,0.093,-0.003,0.928,50.939,-49.755,12.481,0.522,0.977,2.019,1.017,0.846,0.430,0.193,0.269,-0.927,-0.150,0.024,0.076,16.652,0.000
1742781313971162366,-1.302,-1.156,0.027,0.008,0.943,57.397,-66.777,-19.792,0.546,1.081,2.431,1.016,0.929,0.849,0.196,0.269,-0.917,-0.142,0.024,0.076,16.652,0.000
1742781313981591976,-1.350,-0.904,0.027,0.019,0.991,58.741,-64.274,-33.993,1.040,1.035,1.225,0.522,0.883,2.024,0.196,0.269,-0.914,0.157,0.024,-0.138,16.653,0.000
1742781313991146414,-1.360,-0.532,0.007,0.057,1.002,58.771,-60.488,-42.848,1.042,0.823,0.808,0.522,1.099,2.656,0.197,0.268,-0.914,0.157,0.023,-0.142,16.653,0.000
1742781314000786222,-1.240,-0.177,-0.004,0.036,0.977,57.825,-55.129,-49.748,1.040,0.774,0.679,1.040,1.058,1.314,0.261,0.268,-0.683,0.000,0.023,-0.033,16.654,0.000
1742781314011097442,-1.054,-0.071,-0.002,-0.012,0.969,49.795,-42.626,-41.016,1.042,0.905,1.346,1.016,0.970,1.536,0.259,0.268,-0.693,0.008,0.023,-0.038,16.654,0.000
